url,snippet
https://www.nytimes.com/2018/09/08/us/obama-california-democrats-trump.html,"The former president, on Day Two of his challenge to Trump, heads to a central battleground in the Democratic fight to take back Congress."
https://www.nytimes.com/2018/09/08/opinion/sunday/nhs-hospice.html,"My hospice patients were dying, but they still longed for fresh air and birdsong."
https://www.nytimes.com/2018/09/08/sports/andrew-mccutchen-neil-walker-yankees-pirates.html,Andrew McCutchen and Neil Walker’s baseball careers have been intertwined since their days in the Pirates’ farm system.
https://www.nytimes.com/2018/09/08/magazine/teju-cole-resistance-op-ed-resist-refuse.html,How are we to live in this? How are we to truly inhabit “resistance”?
https://www.nytimes.com/2018/09/08/fashion/weddings/a-couple-destined-to-be-a-hit.html,Her father was a New York Yankees bullpen coach. His father founded Rolling Stones Records.
https://www.nytimes.com/2018/09/07/travel/paul-scheer-travel-tips.html,"The actor and comedian always takes a real camera, a Kindle Oasis and recording equipment for his podcast “How Did This Get Made?”"
https://www.nytimes.com/2018/09/08/upshot/economic-parallels-to-the-1990s.html,There are parallels today to the strongest period of growth and prosperity in recent decades.
https://www.nytimes.com/2018/09/09/us/politics/money-politics-corruption-scandal.html,"Experts say most campaign finance law violations are clerical. Here’s a look at some recent, high-profile political scandals that have had a campaign finance twist."
https://www.nytimes.com/2018/09/09/world/asia/afghanistan-military-base-attack.html,"In four separate attacks, insurgents overran a military base, killed a police chief, destroyed a police post and bombed a memorial."
https://www.nytimes.com/2018/09/09/fashion/weddings/laura-mcfeely-lee-or-ankori-karlinsky.html,"The couple met at Dartmouth, from which they graduated."
https://www.nytimes.com/2018/09/09/fashion/weddings/abigail-olson-john-powers.html,The couple met in 2010 when both worked for the Justice Department as civil-rights analysts. She is now a law student and he is a lawyer.
https://www.nytimes.com/2018/09/09/fashion/weddings/lily-haydock-frank-sanders-iv.html,"The couple met at the University of North Carolina, from which both graduated."
https://www.nytimes.com/2018/09/09/fashion/weddings/elisa-walsh-winston-yan.html,"The couple met while in graduate school at Harvard, in 2012, and began dating in 2013."
https://www.nytimes.com/2018/09/09/fashion/weddings/this-weeks-wedding-announcements.html,All of the weddings right here on one handy page for you.
https://www.nytimes.com/2018/09/06/us/politics/trump-rally-montana.html,"President Trump tried to recapture his administration’s narrative, warning that if his supporters did not vote, he would be subjected to impeachment."
https://www.nytimes.com/2018/09/06/nyregion/attorney-general-debate-ny.html,The four Democratic candidates for New York attorney general sparred in their final debate before the Sept. 13 primary.
https://www.nytimes.com/2018/09/07/learning/07WODLN.html,The word puckish has appeared in 31 articles on nytimes.com in the past year.
https://www.nytimes.com/2018/09/07/books/review/terrarium-valerie-trueblood-wrong-heaven-amy-bonnaffons.html,"Valerie Trueblood, Mark Slouka, S. Wystan Owen and Amy Bonnafoons offer glimpses into lives buffeted by violence, bad luck and sometimes just boredom."
https://www.nytimes.com/2018/09/07/magazine/sexual-assault-marine-corps.html,A former Marine recounts how the Corps’ unwillingness to believe that he was the victim of male-on-male sexual assault left him blaming himself.
https://www.nytimes.com/2018/09/07/climate/airport-global-warming-kansai.html,"Airports in Shanghai, Rome, New York and other major cities, often designed before global warming was fully understood, face a threat from rising seas and extreme weather."
https://www.nytimes.com/2018/09/07/well/family/in-math-cram-sessions-solving-for-why.html,"As my Chinese immigrant father helped me prep for math tests, we found a common language through numbers."
https://www.nytimes.com/2018/09/07/us/abortion-supreme-court-arkansas.html,A challenge to a law in Arkansas is one of 14 abortion cases now before federal courts of appeals. Any could be the first to reach the Supreme Court.
https://www.nytimes.com/2018/09/08/opinion/sunday/civil-society-library.html,This crucial institution is being neglected just when we need it the most.
https://www.nytimes.com/2018/09/08/movies/alfonso-cuaron-named-best-director-in-venice-for-roma.html,"The films of the 75th edition of the festival drew heavily upon history, much of it grim, and featured a glut of celebrated auteurs."
https://www.nytimes.com/2018/09/08/us/obama-california-democrats-trump.html,"The former president, on Day Two of his challenge to Trump, heads to a central battleground in the Democratic fight to take back Congress."
https://www.nytimes.com/2018/09/07/obituaries/amanda-kyle-wiliams-dead.html,"Ms. Williams, who was dyslexic, didn’t read her first novel until she was 23. Then she landed a $1 million contract to write a mystery series."
https://www.nytimes.com/2018/09/07/t-magazine/fashion/prabal-gurung-menswear.html,Mary-Kate and Ashley Olsen of the Row and Simon Porte Jacquemus are also among those turning their attention to men.
https://www.nytimes.com/2018/09/07/sports/tennis/us-open-del-potro-nadal-djokovic-nishikori.html,"Juan Martín del Potro advanced to his first Grand Slam final since 2009, and will play Novak Djokovic, who defeated Kei Nishikori in the second semifinal on Friday."
https://www.nytimes.com/2018/09/09/arts/television/whats-on-tv-sunday-kidding-jim-carrey-the-deuce.html,Jim Carrey returns to television in his first continuing role since the ‘90s. And “The Deuce” moves to the disco age.
https://www.nytimes.com/2018/09/08/sports/tennis/us-open-novak-djokovic-juan-martin-del-potro.html,It will be the first Grand Slam final between Novak Djokovic and Juan Martín del Potro. Each one has a comeback story to tell.
https://www.nytimes.com/2018/09/08/opinion/sunday/nhs-hospice.html,"My hospice patients were dying, but they still longed for fresh air and birdsong."
https://www.nytimes.com/2018/09/08/sports/andrew-mccutchen-neil-walker-yankees-pirates.html,Andrew McCutchen and Neil Walker’s baseball careers have been intertwined since their days in the Pirates’ farm system.
https://www.nytimes.com/2018/09/07/opinion/trump-anonymous-oped-woodward.html,While Honest Abe rolls in his grave …
https://www.nytimes.com/2018/09/09/opinion/letters/brett-kavanaugh-documents.html,More than 200 Yale alumni call on a fellow alumnus to make all documents related to his White House service available.
https://www.nytimes.com/2018/09/09/arts/television/jack-irish-review-guy-pearce.html,The “Memento” star plays a burned-out lawyer with a nagging conscience in a hard-boiled mystery series that’s exceptionally light on its feet.
https://www.nytimes.com/2018/09/08/todayspaper/quotation-of-the-day-a-major-win-tinged-with-tears.html,"Quotation of the Day for Sunday, September 9, 2018."
https://www.nytimes.com/2018/09/09/dining/what-to-cook-this-week.html,"Velvet fish with mushrooms, recipes for the Rosh Hashana feast, chocolate-chunk cookies: Prepare yourself for the days ahead."
https://www.nytimes.com/2018/09/09/us/politics/trump-rally-vip-tickets.html,Images of Tyler Linfesty behind President Trump at a rally looking incredulous during his speech gained widespread attention. But how did he end up in such a prominent seat?
https://www.nytimes.com/2018/09/09/world/americas/guatemala-migration.html,"In rural areas of Guatemala, which have sent a steady stream of migrants north, the United States looms large in the popular imagination, and symbols of American life and culture are everywhere."
https://www.nytimes.com/2018/09/09/science/ocean-cleanup-great-pacific-garbage-patch.html,"Organizers hope a 2,000-foot-long unmanned boom will collect 150,000 pounds of plastic from the Great Pacific Garbage Patch in a year."
https://www.nytimes.com/video/us/politics/100000006070750/inside-alex-joness-tangy-tangerine-fueled-empire.html,"Fans of Infowars don’t just buy in to the conspiracy theories peddled by Alex Jones, they actually buy. Mr. Jones has amassed a fortune by pitching health products and weapons components as antidotes to the frightening worldview he broadcasts."
https://www.nytimes.com/video/world/africa/100000006085877/niger-dirkou-american-cia-drone-base-africa.html,Officials from the U.S. and Niger have confirmed the location of a new C.I.A. drone base to The New York Times. We’ve analyzed its construction and location.
https://www.nytimes.com/2018/09/09/business/dealbook/tesla-investors.html,The departure of Tesla’s senior accountant comes as the electric-car maker is entering a crucial period in which there can be no uncertainty about its financial statements.
https://www.nytimes.com/2018/09/08/world/americas/women-samba-musicians.html,"Over time, the Brazilian samba circle turned into a predominantly male realm. Now female musicians are pushing back."
https://www.nytimes.com/2018/09/08/opinion/sunday/football-kids-brain-damage.html,America is moving away from this dangerous sport. But some families will decide the risks are worth it. 
https://www.nytimes.com/2018/09/08/fashion/ralph-lauren-50th-anniversary-show.html,"Hillary Clinton, Oprah Winfrey and a star-studded crowd came to celebrate the designer’s 50-year career."
https://www.nytimes.com/2018/09/08/opinion/rahm-emanuel-chicago-mayor.html,"The centrist mayor will no longer seek re-election, leaving a power vacuum in the city."
https://www.nytimes.com/2018/09/08/fashion/off-the-runway-new-york-fashion-week.html,"Scenes from Tory Burch, Jason Wu, Milly and more on Day 2."
https://www.nytimes.com/2018/09/09/fashion/weddings/juliana-brint-william-sommer.html,"The couple met in 2007 during the bride’s first year at Georgetown, when she joined the staff of the college’s alternative newsweekly."
https://www.nytimes.com/2018/09/07/world/americas/jair-bolsonaro-brazil-stab.html,"Jair Bolsonaro, a far-right presidential candidate, remained in serious condition after a knife attack ratcheted up tensions in the most uncertain vote in years."
https://www.nytimes.com/2018/09/07/t-magazine/prada-nylon-bag-matches-fashion-store-editors-picks.html,A by-no-means exhaustive list of the things our editors (and a few contributors) find interesting this week.
https://www.nytimes.com/2018/09/07/theater/gospel-at-colonus-review-delacorte.html,"With its focus on exiles finding protection and outcasts earning redemption, this revival of the 1983 production feels more timely than ever."
https://www.nytimes.com/2018/09/07/style/domestic-sexual-abuse-relationships-abuser.html,"Asia Argento stayed close with Harvey Weinstein. Jimmy Bennett stayed in touch with Ms. Argento. The dynamic is not uncommon, the National Domestic Violence Hotline says."
https://www.nytimes.com/2018/09/08/opinion/sunday/voter-fraud-lie-missouri.html,They use the fallacy of rampant cheating at the polls to make it harder for people to vote.
https://www.nytimes.com/2018/09/07/us/politics/supreme-court-kavanaugh-senate.html,"With few tools to block a Supreme Court nominee, Democrats decided to test Senate rules and decorum at the hearings to confirm Judge Brett M. Kavanaugh."
https://www.nytimes.com/2018/09/07/t-magazine/eating-bugs-food-restaurant.html,"They’re high in protein, low in cost, eco-friendly and tasty. And only in the West have we resisted them."
https://www.nytimes.com/2018/09/07/world/americas/jair-bolsonaro-brazil-stab.html,"Jair Bolsonaro, a far-right presidential candidate, remained in serious condition after a knife attack ratcheted up tensions in the most uncertain vote in years."
https://www.nytimes.com/2018/09/07/books/review/jacqueline-woodson-day-you-begin-harbor-me.html,"In “The Day You Begin,” a picture book inspired by her great-grandfather, and “Harbor Me,” a middle-grade novel, Woodson explores the transformative power of storytelling."
https://www.nytimes.com/2018/09/07/theater/gospel-at-colonus-review-delacorte.html,"With its focus on exiles finding protection and outcasts earning redemption, this revival of the 1983 production feels more timely than ever."
https://www.nytimes.com/2018/09/07/t-magazine/prada-nylon-bag-matches-fashion-store-editors-picks.html,A by-no-means exhaustive list of the things our editors (and a few contributors) find interesting this week.
https://www.nytimes.com/2018/09/07/health/vaccines-hiv-malaria-tuberculosis.html,"Unless the $3 billion spent annually on research triples, the world may not be able to invent vaccines or rapid cures for many ills of the poor."
https://www.nytimes.com/2018/09/07/books/review/podcast-boom-town-sam-anderson-lake-success-gary-shteyngart.html,"“I’ve been waiting my whole writing career for a subject to grab me and insist that I make it into my first book,” Sam Anderson says, “and this was the one.”"
https://www.nytimes.com/2018/09/07/business/running-on-the-way-to-personal-recovery.html,A nonprofit uses group running to help people struggling with homelessness and substance abuse put their lives back together.
https://www.nytimes.com/2018/09/07/nyregion/will-the-year-of-the-woman-include-cynthia-nixon.html,"Around the country, novice female candidates with progressive messaging are beating the odds. New York’s Democratic primary for governor is the next test."
https://www.nytimes.com/2018/09/07/books/review/jacqueline-woodson-day-you-begin-harbor-me.html,"In “The Day You Begin,” a picture book inspired by her great-grandfather, and “Harbor Me,” a middle-grade novel, Woodson explores the transformative power of storytelling."
https://www.nytimes.com/2018/09/07/business/running-on-the-way-to-personal-recovery.html,A nonprofit uses group running to help people struggling with homelessness and substance abuse put their lives back together.
https://www.nytimes.com/2018/09/07/health/vaccines-hiv-malaria-tuberculosis.html,"Unless the $3 billion spent annually on research triples, the world may not be able to invent vaccines or rapid cures for many ills of the poor."
https://www.nytimes.com/2018/09/08/arts/11-of-our-best-weekend-reads.html,Alex Jones faces his reckoning. Cher loves being Cher. Anonymous resistance in Trump administration. We try to make you love classical music. And more.
https://www.nytimes.com/2018/09/08/world/americas/women-samba-musicians.html,"Over time, the Brazilian samba circle turned into a predominantly male realm. Now female musicians are pushing back."
https://www.nytimes.com/2018/09/07/world/americas/jair-bolsonaro-brazil-stab.html,"Jair Bolsonaro, a far-right presidential candidate, remained in serious condition after a knife attack ratcheted up tensions in the most uncertain vote in years."
https://www.nytimes.com/2018/09/07/t-magazine/prada-nylon-bag-matches-fashion-store-editors-picks.html,A by-no-means exhaustive list of the things our editors (and a few contributors) find interesting this week.
https://www.nytimes.com/2018/09/07/theater/gospel-at-colonus-review-delacorte.html,"With its focus on exiles finding protection and outcasts earning redemption, this revival of the 1983 production feels more timely than ever."
https://www.nytimes.com/2018/09/07/style/domestic-sexual-abuse-relationships-abuser.html,"Asia Argento stayed close with Harvey Weinstein. Jimmy Bennett stayed in touch with Ms. Argento. The dynamic is not uncommon, the National Domestic Violence Hotline says."
https://www.nytimes.com/2018/09/09/business/dealbook/tesla-investors.html,The departure of Tesla’s senior accountant comes as the electric-car maker is entering a crucial period in which there can be no uncertainty about its financial statements.
https://www.nytimes.com/2018/09/09/books/hello-world-algorithms-hannah-fry-interview.html,"In “Hello World,” the mathematician Hannah Fry writes about the algorithms increasingly used in medicine, criminal justice and other important and sensitive areas."
https://www.nytimes.com/2018/09/09/business/apple-trade-week-ahead.html,"Also this week, a Census Bureau report will give a snapshot of median household income, a climate summit is set for San Francisco and the European Central Bank meets."
https://www.nytimes.com/2018/09/09/movies/joy-luck-club-crazy-rich-asians.html,"The all-Asian cast looks back at the barriers the film broke, the roadblocks that remained and whether “Crazy Rich Asians” signals a new era."
https://www.nytimes.com/2018/09/09/world/europe/catalonia-referendum-protests.html,"Separatist politicians who govern the region that voted on breaking from Spain are calling for a show of force, starting Tuesday with the celebration of Catalonia’s national day."
https://www.nytimes.com/2018/09/09/opinion/editorials/dont-let-migrant-kids-rot.html,"If the Trump administration gets its way, the government will be able to detain the children indefinitely."
https://www.nytimes.com/2018/09/07/us/politics/supreme-court-kavanaugh-senate.html,"With few tools to block a Supreme Court nominee, Democrats decided to test Senate rules and decorum at the hearings to confirm Judge Brett M. Kavanaugh."
https://www.nytimes.com/2018/09/07/health/vaccines-hiv-malaria-tuberculosis.html,"Unless the $3 billion spent annually on research triples, the world may not be able to invent vaccines or rapid cures for many ills of the poor."
https://www.nytimes.com/2018/09/09/us/hurricane-florence-isaac-weather-path.html,"The National Hurricane Center warned of two life-threatening impacts, especially for South Carolina: storm surge at the coast and freshwater flooding from prolonged rain."
https://www.nytimes.com/slideshow/2018/09/07/realestate/living-in-mattituck-ny.html,"With coastal property that appeals to second-home owners, prices are going up in this Long Island hamlet. But the sense of community remains."
https://www.nytimes.com/slideshow/2018/09/06/fashion/runway-womens/jeremy-scott-spring-2019.html,Jeremy Scott Spring 2019 Collection
https://www.nytimes.com/slideshow/2018/09/07/fashion/runway-womens/tory-burch-spring-2019.html,Tory Burch Spring 2019 Collection
https://www.nytimes.com/slideshow/2018/09/07/realestate/living-in-mattituck-ny.html,"With coastal property that appeals to second-home owners, prices are going up in this Long Island hamlet. But the sense of community remains."
https://www.nytimes.com/2018/09/07/nyregion/albany-to-city-drop-dead.html,"The convoluted and baldly political history of “home rule,” the legal quirk that allows the state to make decisions for New York City."
https://www.nytimes.com/2018/09/07/books/review/katerina-james-frey.html,“Katerina” oscillates between ’90s Paris and present-day L.A. to trace a washed-up writer’s midlife malaise.
https://www.nytimes.com/2018/09/07/us/politics/trump-dumb-southerner-retarded.html,"President Trump said he has never used terms like “mentally retarded” or “dumb Southerner,” as he is quoted in Bob Woodward’s new book. But the record shows he has."
https://www.nytimes.com/2018/09/07/science/flying-insects-light.html,"Several theories examine why night airborne insects are drawn to artificial lights, even if it spells doom for them."
https://www.nytimes.com/2018/09/07/technology/amazon-hq2-finalists.html,Amazon announced its plans for a second headquarters a year ago on Friday. People in the 20 finalist cities are looking for any sign of a winner.
https://www.nytimes.com/2018/09/07/arts/childish-gambino-eddie-izzard-gael-garca-bernal-.html,See Donald Glover as his musical alter ego before he makes good on his promise of retiring it; and watch Eddie Izzard as he workshops new material.
https://www.nytimes.com/2018/09/07/upshot/jobs-report-economy-needs-workers.html,"The August jobs numbers suggest an economy that is starting to strain at its capacity, as the labor force shrank and wages rose."
https://www.nytimes.com/2018/09/07/opinion/sunday/violence-politics-congress.html,"In Congress before the Civil War, partisan disagreement often featured Bowie knives and pistols. Are we headed back toward that way of life?"
https://www.nytimes.com/2018/09/07/us/chicago-shooting-anti-gun-volunteer.html,"Delmonte Johnson, 19, is among the volunteers and activists who were seeking to solve the city’s gun violence problems, only to find their lives ended by them."
https://www.nytimes.com/2018/09/07/sports/tennis/us-open-tom-konchalski.html,"Tom Konchalski is renowned in basketball circles for his evaluations of college prospects. But in an earlier life, he once called lines in a U.S. Open semifinal."
https://www.nytimes.com/2018/09/07/arts/music/anton-reicha-ivan-ilic-beethoven.html,"Anton Reicha, who met Beethoven when they were teenagers, was a composer and theorist whose works are being recorded by the pianist Ivan Ilic."
https://www.nytimes.com/2018/09/07/opinion/editorials/brett-kavanaugh-confirmation-hearings.html,A perfect nominee for a president with no clear relation to the truth.
https://www.nytimes.com/2018/09/07/world/europe/italy-steve-bannon-matteo-salvini.html,"Steve Bannon, President Trump’s former chief strategist, has formed a new group to help populists gain influence in Europe. Now Italy’s interior minister is part of it."
https://www.nytimes.com/2018/09/07/us/what-is-25th-amendment.html,We asked three men involved in the design or enforcement of the 25th Amendment to reflect on its history and on discussions about whether it should be invoked.
https://www.nytimes.com/2018/09/07/technology/alibaba-jack-ma-retiring.html,"In an interview, Mr. Ma said it was “the beginning of an era” for him and that he planned to focus on philanthropy in education."
https://www.nytimes.com/2018/09/07/business/infowars-app-alex-jones-apple-ban.html,The elimination leaves Mr. Jones with a dearth of avenues to reach a mainstream audience.
https://www.nytimes.com/2018/09/08/sports/tennis/us-open-serena-williams-naomi-osaka.html,"The career paths of Naomi Osaka, 20, and Serena Williams, 36, are about to cross at the summit on Saturday in the United States Open final."
https://www.nytimes.com/2018/09/07/business/infowars-app-alex-jones-apple-ban.html,The elimination leaves Mr. Jones with a dearth of avenues to reach a mainstream audience.
https://www.nytimes.com/2018/09/08/opinion/sunday/rio-grande-river-drying-up.html,"Drained by farmers and divided by treaty, America’s second-longest river is running dry."
https://www.nytimes.com/2018/09/06/world/americas/mexico-mass-grave.html,"More than 160 human skulls were discovered in Veracruz State, a somber reminder of the tens of thousands of people who have gone missing in recent years."
https://www.nytimes.com/2018/09/08/sports/college-football-top-25-scores.html,"In other games, No. 3 Georgia routed No. 24 South Carolina in a highly anticipated conference matchup, and No. 8 Notre Dame met a surprisingly strong Ball State."
https://www.nytimes.com/2018/09/09/fashion/pyer-moss-black-life-fashion-eckhaus-latta.html,"At Pyer Moss, Kerby Jean-Raymond makes a sophisticated point, though he wasn’t the only designer addressing the issues of the day."
https://www.nytimes.com/2018/09/09/us/california-gun-control-ammunition-bullets.html,The state already has some of the strictest gun control legislation. Now it's pushing to limit the unfettered sale of ammunition.
https://www.nytimes.com/2018/09/09/fashion/weddings/craig-urquhart-sascha-rosenberg.html,"They met in 2016 online in Berlin, and a year and a half later they proposed there, simultaneously, over champagne."
https://www.nytimes.com/2018/09/09/fashion/weddings/alexis-neisser-jeremy-greenhouse.html,"The couple met in 2014 through the dating app Tinder, and had their first date in a Chicago coffee shop."
https://www.nytimes.com/2018/09/07/us/chicago-shooting-anti-gun-volunteer.html,"Delmonte Johnson, 19, is among the volunteers and activists who were seeking to solve the city’s gun violence problems, only to find their lives ended by them."
https://www.nytimes.com/2018/09/07/sports/tennis/us-open-tom-konchalski.html,"Tom Konchalski is renowned in basketball circles for his evaluations of college prospects. But in an earlier life, he once called lines in a U.S. Open semifinal."
https://www.nytimes.com/2018/09/09/fashion/weddings/craig-urquhart-sascha-rosenberg.html,"They met in 2016 online in Berlin, and a year and a half later they proposed there, simultaneously, over champagne."
https://www.nytimes.com/2018/09/09/fashion/weddings/alexis-neisser-jeremy-greenhouse.html,"The couple met in 2014 through the dating app Tinder, and had their first date in a Chicago coffee shop."
https://www.nytimes.com/2018/09/08/world/middleeast/egypt-protest-sentences.html,"A sit-in was staged by supporters of former President Mohamed Morsi, who was ousted by the military. At least 600 people were killed when security forces broke up the gathering."
https://www.nytimes.com/2018/09/08/world/asia/china-uighur-muslim-detention-camp.html,"Ethnic Uighurs in vast numbers have been sent to camps as part of a campaign to remove any devotion to Islam, China’s most sweeping internment program since the Mao era."
https://www.nytimes.com/2018/09/08/nyregion/michael-cohen-stormy-daniels-nda.html,"The motives behind the abrupt move remain unclear, but one effect could be to spare President Trump from being deposed in a lawsuit related to the case."
https://www.nytimes.com/2018/09/08/us/military-race-nfl-nike-kaepernick.html,"In this week’s Race/Related newsletter, we look at the national anthem, Judge Kavanaugh’s record on race, the singer Kali Uchis, and more. "
https://www.nytimes.com/2018/09/08/opinion/letters/united-states-navy-china.html,Two Brookings scholars list the ways that America’s fleet is superior. 
https://www.nytimes.com/2018/09/08/travel/noelle-hotel-nashville-review.html,"The property pays tribute to the city’s past while also hitting plenty of contemporary notes (rooftop bar, Peloton bikes, good espresso)."
https://www.nytimes.com/2018/09/08/opinion/sunday/syria-idlib-assad.html,"President Bashar al-Assad’s forces are about to attack Idlib, the last rebel-held province in Syria. Fear of mass slaughter is increasing. "
https://www.nytimes.com/2018/09/08/sports/college-football-top-25-scores.html,"In other games, No. 3 Georgia routed No. 24 South Carolina in a highly anticipated conference matchup, and No. 8 Notre Dame met a surprisingly strong Ball State."
https://www.nytimes.com/2018/09/07/technology/alibaba-jack-ma-retiring.html,"In an interview, Mr. Ma said it was “the beginning of an era” for him and that he planned to focus on philanthropy in education."
https://www.nytimes.com/2018/09/07/obituaries/irving-petlin-dead.html,"In his paintings and pastels, Mr. Petlin reimagined brutal events with subtlety and surrealism in a style neither realistic nor abstract."
https://www.nytimes.com/2018/09/07/arts/festival-albertine-masha-gessen.html,Masha Gessen has organized six panels on the theme of reimagining democracy that cover topics like “A Post-Work World.”
https://www.nytimes.com/2018/09/09/opinion/letters/asian-americans.html,A policy analyst says they are “proud economic progressives.”
https://www.nytimes.com/2018/09/09/health/cancer-memorial-sloan-kettering-disclosure.html,"In an email to staff members, chief executives at Memorial Sloan Kettering responded to news that a top doctor had failed to report links to companies in research articles."
https://www.nytimes.com/2018/09/09/world/africa/cia-drones-africa-military.html,The Obama administration had handed off much of the C.I.A.’s deadly drone program to the military. President Trump has eased those limits on secret airstrikes by the agency.
https://www.nytimes.com/2018/09/09/insider/alex-jones-infowars-media-interview.html,"His Infowars business under legal threat after he spent years spreading lies about the Sandy Hook shooting, Mr. Jones says he’s the victim of a media conspiracy."
https://www.nytimes.com/2018/09/09/sports/serena-osaka-us-open-penalty.html,A scene-by-scene breakdown of what happened during and after the women's U.S. Open final.
https://www.nytimes.com/2018/09/09/obituaries/wakako-yamauchi-dead.html,"Her works, drawn from her own experiences, including time in an internment camp, focused on dislocation and assimilation."
https://www.nytimes.com/2018/09/09/business/media/ad-council-stem-girls.html,"The Ad Council — along with G.E., Google, IBM, Microsoft and Verizon — is trying to encourage girls ages 11 to 15 to get involved in science, technology, engineering and math."
https://www.nytimes.com/2018/09/09/opinion/obamas-back.html,The former president loosens Trump’s stranglehold on the news. 
https://www.nytimes.com/2018/09/09/opinion/rahm-emanuel-chicago-mayor-election-segregation.html,The next mayor of Chicago should find out.
https://www.nytimes.com/slideshow/2018/09/07/realestate/designer-co-op-at-the-pierre-hotel-comes-on-the-market.html,A two-bedroom with panoramic Central Park views that was once home to Yves Saint Laurent is asking $10 million.
https://www.nytimes.com/slideshow/2018/09/08/fashion/runway-womens/ralph-lauren-spring-2019.html,Ralph Lauren Spring 2019 Collection.
https://www.nytimes.com/slideshow/2018/09/08/fashion/runway-womens/eckhaus-latta-spring-2019.html,Eckhaus Latta Spring 2019 Collection
https://www.nytimes.com/slideshow/2018/09/08/fashion/runway-womens/brandon-maxwell-spring-2019.html,Brandon Maxwell Spring 2019 Collection.
https://www.nytimes.com/interactive/2018/upshot/elections-poll-va07-1.html,This sprawling district stretches from the well-educated suburbs of Richmond to the countryside.
https://www.nytimes.com/2018/09/07/business/rebecca-lynn-canvas-ventures-corner-office.html,The venture capitalist talks about going from “being a player on the field to being a coach” and what it’s like to see your company lose 98 percent of its value in one day.
https://www.nytimes.com/2018/09/07/arts/design/braderie-de-lille-antiques.html,The huge annual flea market in northern France no longer draws the high-end antiques dealers. But it’s still a fun day out.
https://www.nytimes.com/2018/09/07/dining/what-to-cook-this-weekend.html,"You may be preparing for Rosh Hashana (we have recipes for that), or you may simply be getting ready for the week (we also have recipes for that)."
https://www.nytimes.com/2018/09/07/us/california-school-start-times.html,"More than three million students go to public middle and high schools in the state. If Gov. Jerry Brown signs the bill, the vast majority would not start class until 8:30 a.m. or later."
https://www.nytimes.com/2018/09/09/world/asia/green-climate-fund-global-warming.html,Some delegates to a climate change conference in Thailand lament the shortfall in a United Nations program meant to help poor countries.
https://www.nytimes.com/2018/09/09/us/dmv-california-wait-times.html,"The state that embraces an activist government is fumbling one of its most basic tasks, as long waits plague motor vehicle offices."
https://www.nytimes.com/2018/09/07/universal/ko/trump-white-house-anonymous-resistance.html,나는 대통령을 위해 일하지만 뜻을 같이하는 동료들과 함께 트럼프 대통령의 의제 일부와 그의 가장 나쁜 성향을 저지하기로 맹세했다.
https://www.nytimes.com/2018/09/07/learning/learning-with-trump-lashes-out-after-reports-of-quiet-resistance-by-staff.html,How have people within the Trump administration tried to thwart the president’s efforts?
https://www.nytimes.com/2018/09/09/technology/internet-industry-hearings.html,"A decade after the financial meltdown, the cloud growing over Silicon Valley is a reminder that trust can be awfully hard to regain once it’s lost."
https://www.nytimes.com/2018/09/09/world/europe/italy-giuseppe-conte-league-five-star-movement.html,Giuseppe Conte’s decision to continue pursuing a teaching position at a Rome university was only the latest episode in a bumpy few weeks for the governing coalition.
https://www.nytimes.com/2018/09/08/us/politics/us-latin-america-china.html,The State Department said the diplomats were returning to Washington to discuss moves by three Latin American nations to recognize China.
https://www.nytimes.com/2018/09/08/opinion/kavanaugh-supreme-court-religious-liberty.html,"At his confirmation hearings, Brett Kavanaugh said just what religious conservatives — and Christian nationalists — wanted to hear."
https://www.nytimes.com/2018/09/08/opinion/sunday/jacinda-ardern-new-zealand-prime-minister.html,"Jacinda Ardern, one of the young, progressive leaders countering Donald Trump, talks about being only the second world leader to give birth."
https://www.nytimes.com/2018/09/09/crosswords/daily-puzzle-2018-09-10.html,Jacob Stulberg offers us a savory puzzle.
https://www.nytimes.com/2018/09/09/nyregion/meadowlands-sports-betting-football-giants.html,The first sports betting in June was heralded as the dawn of a new era in New Jersey. But venues have been eagerly awaiting football season — none more than the Meadowlands.
https://www.nytimes.com/2018/09/09/technology/internet-industry-hearings.html,"A decade after the financial meltdown, the cloud growing over Silicon Valley is a reminder that trust can be awfully hard to regain once it’s lost."
https://www.nytimes.com/2018/09/09/world/europe/italy-giuseppe-conte-league-five-star-movement.html,Giuseppe Conte’s decision to continue pursuing a teaching position at a Rome university was only the latest episode in a bumpy few weeks for the governing coalition.
https://www.nytimes.com/2018/09/09/fashion/the-best-photos-from-new-york-fashion-week-day-three.html,"Behind and ahead of the scenes at Pyer Moss, Brandon Maxwell, Eckhaus Latta, Christian Siriano and R13"
https://www.nytimes.com/2018/09/09/sports/serena-williams-us-open-naomi-osaka.html,"Williams was assessed three code violations, the last resulting in a game penalty with Osaka ahead by 4-3 as the match’s second set descended into chaos."
https://www.nytimes.com/2018/09/09/fashion/weddings/lucy-gordon-john-rosenblatt.html,A doctor meets a paralegal and writer through Tinder.
https://www.nytimes.com/2018/09/09/fashion/weddings/catherine-doyle-capitman-ryan-william-lamb.html,"The couple met in 2001 on the Vassar campus, where the bride was dropping off her brother and where the groom was a student."
https://www.nytimes.com/2018/09/09/fashion/weddings/rachel-steinberg-dustin-rodriguez.html,The bride works for Unicef U.S.A. The groom works for HBO.
https://www.nytimes.com/2018/09/09/fashion/weddings/diana-chien-john-casey-jr.html,The couple met while studying at the M.I.T. and were married in Boston.
